"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Ctgf",0.000216178676183432,5.59971071094823e-06,203,1520,3.13549421592915,0.693147180559945,3.11305441438905e-248,2.4423470353692,11.5,176,231,24.0881507657184,20.8843080530366,27.4106543196106,TRUE,TRUE,TRUE,FALSE,TRUE
"Fkbp7",0.000224598241405325,9.02442772141522e-06,192,1859,3.13549421592915,0.693147180559945,3.66649331092115e-215,2.4423470353692,11.5,165,220,22.7828815124036,19.5790387997219,26.1053850662958,TRUE,TRUE,TRUE,FALSE,TRUE
"Vamp5",0.000223799146272189,1.13016753581551e-05,195,2074,3.13549421592915,0.693147180559945,3.85930731797197e-211,2.4423470353692,11.5,168,223,23.1388640360349,19.9350213233532,26.4613675899271,TRUE,TRUE,TRUE,FALSE,TRUE
"Ier3",0.000206403772130178,1.41301104378229e-05,161,2898,3.09104245335832,0.693147180559945,1.17339535180652e-140,2.39789527279837,11,137,186,19.1043954348801,16.2565352458297,22.070916465141,TRUE,TRUE,TRUE,FALSE,TRUE
"Ifitm1",0.000210965734970414,8.8433553840168e-06,207,1250,3.09104245335832,0.693147180559945,9.98203996267854e-271,2.39789527279837,11,179,236,24.5627941305601,21.240290576668,28.0039585256628,TRUE,TRUE,TRUE,FALSE,TRUE
"Svil",0.000207184346568047,8.98217507022005e-06,169,1560,3.09104245335832,0.693147180559945,7.30371576747389e-193,2.39789527279837,11,144,195,20.0536821645636,17.0871611343027,23.1388640360349,TRUE,TRUE,TRUE,FALSE,TRUE
"Zic2",0.000205329923136095,6.99620280635641e-06,167,1216,3.09104245335832,0.693147180559945,2.01088773209734e-206,2.39789527279837,11,142,193,19.8163604821427,16.8498394518818,22.9015423536141,TRUE,TRUE,TRUE,FALSE,TRUE
"Eva1b",0.000198965857056213,1.15632623939254e-05,166,1764,3.04452243772342,0.693147180559945,4.26618885415297e-180,2.35137525716348,10.5,141,192,19.6976996409323,16.7311786106714,22.7828815124036,TRUE,TRUE,TRUE,FALSE,TRUE
"Kank2",0.000203954398357988,7.83720067530199e-06,184,1444,3.04452243772342,0.693147180559945,9.60832644411738e-222,2.35137525716348,10.5,158,211,21.8335947827201,18.7484129112488,25.0374374954019,TRUE,TRUE,TRUE,FALSE,TRUE
"Bmp2",0.000194816461360947,5.69241212134077e-06,152,1724,2.99573227355399,0.693147180559945,4.28955800743285e-161,2.30258509299405,10,128,177,18.0364478639862,15.1885876749357,21.0029688942471,TRUE,TRUE,TRUE,FALSE,TRUE
"Col6a1",0.000192004082544379,5.34666833929505e-06,160,1462,2.99573227355399,0.693147180559945,2.38661606606287e-183,2.30258509299405,10,136,185,18.9857345936697,16.1378744046192,21.9522556239306,TRUE,TRUE,TRUE,FALSE,TRUE
"Crispld2",0.000189891065739645,1.09561439887176e-05,172,2008,2.99573227355399,0.693147180559945,4.93101529354352e-180,2.30258509299405,10,147,198,20.4096646881949,17.443143657934,23.4948465596662,TRUE,TRUE,TRUE,FALSE,TRUE
"Ecm1",0.000188617223609468,7.75297170821848e-06,162,1481,2.99573227355399,0.693147180559945,1.38812089968114e-185,2.30258509299405,10,138,187,19.2230562760906,16.3751960870401,22.1895773063514,TRUE,TRUE,TRUE,FALSE,TRUE
"Dab2",0.000171324665325444,1.34010352419105e-05,165,2295,2.89037175789616,0.693147180559945,3.60667388348637e-161,2.19722457733622,9,140,191,19.5790387997219,16.612517769461,22.6642206711932,TRUE,TRUE,TRUE,FALSE,TRUE
"Fbln2",0.000161865879423077,6.3452814707926e-06,133,1440,2.83321334405622,0.693147180559945,1.1001172765959e-143,2.14006616349627,8.5,111,156,15.7818918809879,13.1713533743583,18.5110912288279,TRUE,TRUE,TRUE,FALSE,TRUE
"Efemp2",0.00014844797035503,1.06609623352625e-05,118,2058,2.77258872223978,0.693147180559945,4.23128004535377e-105,2.07944154167984,8,97,140,14.0019792628314,11.5101015974122,16.612517769461,TRUE,TRUE,TRUE,FALSE,TRUE
"Lama2",0.00015368693535503,8.73857492731608e-06,141,1501,2.77258872223978,0.693147180559945,3.60740063205867e-153,2.07944154167984,8,118,165,16.7311786106714,14.0019792628314,19.5790387997219,TRUE,TRUE,TRUE,FALSE,TRUE
"Sfrp1",0.000147995023150888,8.85713696232419e-06,157,2071,2.77258872223978,0.693147180559945,8.51867289603815e-157,2.07944154167984,8,133,182,18.6297520700384,15.7818918809879,21.5962731002993,TRUE,TRUE,TRUE,FALSE,TRUE
"Snhg18",0.000152030451553254,9.85966492420521e-06,133,1642,2.77258872223978,0.693147180559945,1.14584223656155e-136,2.07944154167984,8,111,156,15.7818918809879,13.1713533743583,18.5110912288279,TRUE,TRUE,TRUE,FALSE,TRUE
"Tnfrsf1a",0.000153750710532544,1.38110259122936e-05,134,2254,2.77258872223978,0.693147180559945,4.94406479064319e-121,2.07944154167984,8,112,157,15.9005527221984,13.2900142155688,18.6297520700384,TRUE,TRUE,TRUE,FALSE,TRUE
"Tnfsf12",0.00015378410989645,1.05419412559935e-05,130,2033,2.77258872223978,0.693147180559945,2.80984288512525e-121,2.07944154167984,8,108,153,15.4259093573566,12.815370850727,18.1551087051966,TRUE,TRUE,TRUE,FALSE,TRUE
