"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Slc7a4",0.490241261103739,-0.0302495400925486,0.024,0.025,1
"C2",0.490261537005939,0.00602579780216257,0.011,0.004,1
"Gm11816",0.490323888543068,0.0119750620542368,0.011,0.004,1
"Sgcb",0.490377621749632,0.0402474707135263,0.103,0.081,1
"Elovl5",0.490414582329928,-0.0566288663213672,0.132,0.153,1
"Inha",0.490577485212398,-0.0422546516269925,0.075,0.097,1
"Zfp523",0.490694895541437,-0.0473896974696548,0.127,0.126,1
"Smc5",0.4907346968093,-0.0591106144639242,0.23,0.243,1
"Gm37401",0.49085840334185,9.12458765632909e-06,0.017,0.009,1
"Gm17216",0.490902362859361,0.00626650867462653,0.007,0.002,1
"Tst",0.490914333429237,-0.0228208799035026,0.007,0.004,1
"Nup107",0.490953639536291,-0.0387717724720264,0.051,0.067,1
"Sub1",0.490962371634785,-0.0167865995216183,0.206,0.196,1
"Ccdc115",0.490964833001313,-0.0150370618975566,0.031,0.027,1
