"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tpst1.1",2.90367014181502e-45,0.306212120182517,0.086,0.138,9.23076738082995e-41,"Oligodendrocytes","Tpst1"
"Ubash3b.6",3.71328515614499e-45,0.451781636137131,0.242,0.224,1.18045335113849e-40,"Oligodendrocytes","Ubash3b"
"Mapre2.2",3.99244752712639e-45,0.45336252980012,0.26,0.412,1.26919906887348e-40,"Oligodendrocytes","Mapre2"
"Cobl.6",4.23968257198699e-45,0.601743603816159,0.167,0.144,1.34779508963466e-40,"Oligodendrocytes","Cobl"
"Hid1",6.27643843853195e-44,0.557362126096096,0.111,0.086,1.99527977960931e-39,"Oligodendrocytes","Hid1"
"Zbtb16.3",1.08289307598819e-43,0.412723818674368,0.285,0.455,3.44251708856646e-39,"Oligodendrocytes","Zbtb16"
"Gm26936.3",1.61666441706761e-43,0.664823689995619,0.18,0.16,5.13937618185794e-39,"Oligodendrocytes","Gm26936"
"Tubb2a.2",1.91429920766343e-43,0.334805760810257,0.155,0.233,6.08555718116204e-39,"Oligodendrocytes","Tubb2a"
"Pak2.4",2.50718595056069e-43,0.294355521034625,0.159,0.238,7.97034413683245e-39,"Oligodendrocytes","Pak2"
"Npepps.2",3.27453434762134e-43,0.391296489137509,0.278,0.442,1.04097446910882e-38,"Oligodendrocytes","Npepps"
"Cdh2.4",6.96198712172225e-43,0.341848563426137,0.322,0.516,2.2132157059955e-38,"Oligodendrocytes","Cdh2"
"E130102H24Rik",1.04471110594664e-42,0.297400051961353,0.112,0.171,3.32113660580438e-38,"Oligodendrocytes","E130102H24Rik"
"Map4.3",2.14963730341974e-42,0.623455748679141,0.362,0.426,6.83369698757136e-38,"Oligodendrocytes","Map4"
"Akr1b3",3.40105106954922e-42,0.488622673013431,0.103,0.077,1.0811941350097e-37,"Oligodendrocytes","Akr1b3"
"Rpl41.2",6.94259048489356e-42,0.310259181930242,0.127,0.191,2.20704951514766e-37,"Oligodendrocytes","Rpl41"
"Ppp2ca.1",8.20333299227428e-42,0.326780605229978,0.127,0.192,2.60783955824399e-37,"Oligodendrocytes","Ppp2ca"
"Itgav.5",9.31717788090411e-42,0.406898898698343,0.143,0.115,2.96193084833942e-37,"Oligodendrocytes","Itgav"
"Ppp4r1.1",1.74544814154238e-41,0.269743058230347,0.106,0.161,5.54877964196323e-37,"Oligodendrocytes","Ppp4r1"
"Snx30.6",6.98476747254247e-41,0.66513763482803,0.226,0.219,2.22045757952125e-36,"Oligodendrocytes","Snx30"
"Ppp2r2a.2",1.15290530449847e-40,0.713578563974421,0.266,0.279,3.66508596300064e-36,"Oligodendrocytes","Ppp2r2a"
"Map7d1",1.64178099263306e-40,0.313244066534953,0.098,0.151,5.21922177558049e-36,"Oligodendrocytes","Map7d1"
"Cept1.3",2.28596546125665e-40,0.255974301328213,0.103,0.157,7.2670842013349e-36,"Oligodendrocytes","Cept1"
"Epb41l2.6",3.65717464796004e-40,-0.349681378698922,0.096,0.133,1.1626158205865e-35,"Oligodendrocytes","Epb41l2"
"Atp5d.1",4.31237282633548e-40,0.260367568257215,0.095,0.145,1.37090332149205e-35,"Oligodendrocytes","Atp5d"
"Atxn7l3b.2",8.94366484505521e-40,0.354565651090688,0.163,0.243,2.84319105424305e-35,"Oligodendrocytes","Atxn7l3b"
"March5",3.47606706129855e-39,0.260712806155469,0.085,0.131,1.10504171878681e-34,"Oligodendrocytes","March5"
"Sirt2.1",1.03308564535838e-38,0.581300526480472,0.172,0.153,3.2841792665943e-34,"Oligodendrocytes","Sirt2"
"Map4k5.4",1.66513950967685e-38,0.73473322361949,0.278,0.301,5.29347850126271e-34,"Oligodendrocytes","Map4k5"
"Fktn",2.23368920158588e-38,0.392367590047012,0.132,0.2,7.1008979718415e-34,"Oligodendrocytes","Fktn"
"Fech",2.47094402607451e-38,0.268541712172205,0.078,0.122,7.85513105889085e-34,"Oligodendrocytes","Fech"
"Anapc16.2",6.8250761184116e-38,0.292539100590812,0.115,0.171,2.16969169804305e-33,"Oligodendrocytes","Anapc16"
"Gm11659.6",8.49364099062078e-38,0.724741698700831,0.181,0.168,2.70012847091834e-33,"Oligodendrocytes","Gm11659"
"9330159F19Rik.3",1.24710191465249e-37,0.350537975242098,0.113,0.17,3.96453698668025e-33,"Oligodendrocytes","9330159F19Rik"
"2610035D17Rik.6",1.74587071685581e-37,0.672011127265035,0.299,0.328,5.55012300888461e-33,"Oligodendrocytes","2610035D17Rik"
"Selenof.1",5.24757947662159e-37,0.256367916754306,0.099,0.149,1.668205515618e-32,"Oligodendrocytes","Selenof"
"Gng12.5",3.0575192206083e-36,0.256953395036459,0.125,0.183,9.71985360231379e-32,"Oligodendrocytes","Gng12"
"Sulf2.4",6.51412771105036e-36,0.595045637824157,0.159,0.14,2.07084119934291e-31,"Oligodendrocytes","Sulf2"
"Nedd8.2",2.22586890944093e-35,0.260178487283611,0.091,0.137,7.07603726311271e-31,"Oligodendrocytes","Nedd8"
"Srcin1.4",5.43035819196101e-35,0.743026335034959,0.287,0.321,1.72631086922441e-30,"Oligodendrocytes","Srcin1"
"Cox8a.4",1.0972502101595e-34,0.384918282370432,0.215,0.318,3.48815841809704e-30,"Oligodendrocytes","Cox8a"
"Gm48742.6",1.7453461916059e-34,0.564255964450885,0.183,0.168,5.54845554311517e-30,"Oligodendrocytes","Gm48742"
"Pgap2.1",2.1257552247526e-34,0.297333294354805,0.103,0.153,6.7577758594885e-30,"Oligodendrocytes","Pgap2"
"Crebrf.3",2.35365434584305e-34,0.369274511922869,0.186,0.273,7.48226716543504e-30,"Oligodendrocytes","Crebrf"
"March1.5",2.77771500786621e-34,0.297216606870756,0.563,0.661,8.83035601000667e-30,"Oligodendrocytes","March1"
"Mvb12b.2",3.17300031911751e-34,0.345116784962834,0.169,0.248,1.00869680144746e-29,"Oligodendrocytes","Mvb12b"
"Cdk5rap2.2",6.47678082496944e-34,0.531556565674904,0.129,0.107,2.05896862425778e-29,"Oligodendrocytes","Cdk5rap2"
"Rdx.1",8.6384611119467e-34,0.562404439427294,0.144,0.124,2.74616678748786e-29,"Oligodendrocytes","Rdx"
"Sgk3.6",1.01502917986519e-33,0.545332603181643,0.151,0.131,3.22677776279145e-29,"Oligodendrocytes","Sgk3"
"Pdcd6ip.1",3.09058061304476e-33,0.257451756676948,0.081,0.123,9.82495576886929e-29,"Oligodendrocytes","Pdcd6ip"
"Slc8a3.5",2.64663544826697e-32,0.38249578567849,0.116,0.171,8.41365409004068e-28,"Oligodendrocytes","Slc8a3"
"Picalm.5",7.19820491471151e-32,0.457730569182441,0.245,0.239,2.28830934238679e-27,"Oligodendrocytes","Picalm"
"Mt3.3",8.22659508833659e-31,0.281484516866412,0.119,0.171,2.6152345785822e-26,"Oligodendrocytes","Mt3"
"Ston2.3",1.90256573809777e-30,0.463863704363848,0.125,0.104,6.04825648141282e-26,"Oligodendrocytes","Ston2"
"mt-Rnr2.3",1.95572010306286e-30,0.566299786122843,0.289,0.308,6.21723420763682e-26,"Oligodendrocytes","mt-Rnr2"
"Gde1.1",4.38783059428669e-30,0.329492119319291,0.112,0.163,1.39489134592374e-25,"Oligodendrocytes","Gde1"
"Cpd",5.59290367004122e-30,0.364121520532122,0.129,0.187,1.7779840767061e-25,"Oligodendrocytes","Cpd"
"H2afz.2",6.33129287108643e-30,0.365264594756871,0.154,0.221,2.01271800371838e-25,"Oligodendrocytes","H2afz"
"Klf9.4",1.03046742513634e-29,0.385372876853268,0.158,0.229,3.27585594450841e-25,"Oligodendrocytes","Klf9"
"Cuedc1.6",2.34626761967955e-29,0.563350623099147,0.164,0.149,7.45878476296128e-25,"Oligodendrocytes","Cuedc1"
"Galnt7.5",3.01320131692058e-29,0.609615589692287,0.167,0.154,9.57896698649053e-25,"Oligodendrocytes","Galnt7"
"Rps6ka5.1",4.57238316247954e-29,0.601561094020478,0.2,0.193,1.45356060735224e-24,"Oligodendrocytes","Rps6ka5"
"Nrbp2.4",6.62406406841562e-29,0.615342429601886,0.138,0.122,2.10578996734933e-24,"Oligodendrocytes","Nrbp2"
"1700085D07Rik.4",8.32541172157784e-29,0.406186638269428,0.12,0.175,2.6466483862896e-24,"Oligodendrocytes","1700085D07Rik"
"Cab39l.2",1.01392323917745e-28,0.390361339990576,0.16,0.23,3.22326197734512e-24,"Oligodendrocytes","Cab39l"
"Nrgn.3",4.1944973417511e-28,0.330994449897143,0.354,0.547,1.33343070494268e-23,"Oligodendrocytes","Nrgn"
"Pkm.2",4.99696656113004e-28,0.344163320507044,0.142,0.202,1.58853566978324e-23,"Oligodendrocytes","Pkm"
"Lrrc8d.3",5.61982181176808e-28,0.373208076721922,0.163,0.234,1.78654135396107e-23,"Oligodendrocytes","Lrrc8d"
"Tesk2",8.6900624998213e-28,0.502770384355262,0.101,0.082,2.76257086869319e-23,"Oligodendrocytes","Tesk2"
"St3gal3.2",9.77228440930752e-28,0.687940538733769,0.288,0.323,3.10660921371886e-23,"Oligodendrocytes","St3gal3"
"Slc1a3.7",1.40364705036062e-27,-0.264323214825757,0.116,0.152,4.46219397309643e-23,"Oligodendrocytes","Slc1a3"
"Bsg.3",1.4106161829159e-27,0.260470970396101,0.154,0.219,4.48434884548964e-23,"Oligodendrocytes","Bsg"
"Tasor.2",1.04086599271827e-26,0.403068675546039,0.2,0.289,3.30891299085138e-22,"Oligodendrocytes","Tasor"
"Rab10.1",1.65588269311368e-26,0.434355994862305,0.257,0.385,5.26405108140839e-22,"Oligodendrocytes","Rab10"
"Ubb.1",1.94734225702156e-26,0.569726400423303,0.3,0.331,6.19060103507153e-22,"Oligodendrocytes","Ubb"
"Lrmda.6",4.0266619025519e-26,-0.47131090061936,0.137,0.168,1.28007581882125e-21,"Oligodendrocytes","Lrmda"
"Ptk2.5",1.03039893727237e-25,0.499479091874645,0.438,0.591,3.27563822158885e-21,"Oligodendrocytes","Ptk2"
"Zfp182.1",2.84717187660497e-25,0.407967692390744,0.182,0.26,9.05115939572721e-21,"Oligodendrocytes","Zfp182"
"Fam228b.3",3.26931248541684e-25,0.261135120244726,0.08,0.115,1.03931443911401e-20,"Oligodendrocytes","Fam228b"
"Ankib1.3",4.81160056338826e-25,0.712088065724833,0.256,0.28,1.52960781910113e-20,"Oligodendrocytes","Ankib1"
"Mrfap1.2",6.77454040842392e-25,0.308325161056874,0.116,0.163,2.15362639583797e-20,"Oligodendrocytes","Mrfap1"
"Paip2.1",1.10420905252116e-24,0.448118660023972,0.261,0.392,3.51028057796477e-20,"Oligodendrocytes","Paip2"
"Actb.3",1.39047568428279e-24,0.545066821235015,0.347,0.406,4.42032220033499e-20,"Oligodendrocytes","Actb"
"H2afj",2.16194946653369e-24,0.268603044451034,0.079,0.113,6.87283735411061e-20,"Oligodendrocytes","H2afj"
"Itm2b.6",4.0185266878646e-24,0.518423854587138,0.37,0.446,1.27748963407216e-19,"Oligodendrocytes","Itm2b"
"Fbxl5.2",4.06901779711781e-24,0.708410505670064,0.255,0.28,1.29354075770375e-19,"Oligodendrocytes","Fbxl5"
"R3hcc1l.2",9.94203014930896e-24,0.294490703478123,0.101,0.142,3.16057138446532e-19,"Oligodendrocytes","R3hcc1l"
"Prkcz.3",2.14136632901152e-23,0.51589878200162,0.211,0.31,6.80740355992763e-19,"Oligodendrocytes","Prkcz"
"Asxl3.4",3.23404039857895e-23,0.434345611815081,0.139,0.197,1.02810144270825e-18,"Oligodendrocytes","Asxl3"
"Adap1.5",3.44773167269459e-23,0.664672255779118,0.182,0.179,1.09603389874961e-18,"Oligodendrocytes","Adap1"
"Mapk8ip1.3",7.07699062834352e-22,0.434280158069766,0.128,0.18,2.2497753207504e-17,"Oligodendrocytes","Mapk8ip1"
"Rab3a.2",1.06834873068022e-21,0.354050831740586,0.133,0.185,3.39628061483243e-17,"Oligodendrocytes","Rab3a"
"Atp11a.2",3.09306330819624e-21,0.546169026326439,0.128,0.115,9.83284825675584e-17,"Oligodendrocytes","Atp11a"
"Epdr1",3.30650226960422e-21,0.298255438915974,0.083,0.117,1.05113707150718e-16,"Oligodendrocytes","Epdr1"
"Mpp5.3",6.59946442402031e-21,0.58721439244533,0.163,0.156,2.09796974039606e-16,"Oligodendrocytes","Mpp5"
"Wwox.5",7.16369733785899e-21,0.368451460546457,0.317,0.461,2.27733938370537e-16,"Oligodendrocytes","Wwox"
"H3f3a.2",9.58795681600189e-21,0.387597805293067,0.194,0.271,3.048011471807e-16,"Oligodendrocytes","H3f3a"
"Errfi1.3",2.403133134773e-20,0.557331891031358,0.148,0.137,7.63956023544335e-16,"Oligodendrocytes","Errfi1"
"Abcg1.2",6.60935809058225e-20,0.537421768861942,0.135,0.124,2.1011149369961e-15,"Oligodendrocytes","Abcg1"
"Shisa3.1",2.91071782402952e-19,0.291333903632021,0.076,0.107,9.25317196258985e-15,"Oligodendrocytes","Shisa3"
"Cpeb2.4",3.47192241616678e-19,0.520106951478991,0.17,0.163,1.10372413609942e-14,"Oligodendrocytes","Cpeb2"
"Crppa.4",3.71604867993236e-19,0.67896226545864,0.19,0.192,1.1813318753505e-14,"Oligodendrocytes","Crppa"
"Mfsd6.2",9.02074541313668e-19,0.415649481968809,0.123,0.17,2.86769496683615e-14,"Oligodendrocytes","Mfsd6"
"Dad1.1",1.44829766449111e-18,0.251318954813883,0.074,0.102,4.60413827541724e-14,"Oligodendrocytes","Dad1"
"Ndufc2.3",1.45300606819903e-18,0.2811341769021,0.094,0.128,4.61910629080472e-14,"Oligodendrocytes","Ndufc2"
"Cfl2.1",2.15367775016846e-18,0.442487951847399,0.177,0.246,6.84654156778554e-14,"Oligodendrocytes","Cfl2"
"Cck.4",4.94150164724292e-18,0.551707198686177,0.312,0.36,1.57090337365852e-13,"Oligodendrocytes","Cck"
"Desi1.5",5.69957577007053e-18,0.697934965655719,0.234,0.256,1.81189513730542e-13,"Oligodendrocytes","Desi1"
"9330182L06Rik.5",2.57112514268156e-17,0.624436844694316,0.156,0.152,8.17360682858469e-13,"Oligodendrocytes","9330182L06Rik"
"Npat",3.13509387532508e-17,0.375395985094896,0.105,0.144,9.96646342965842e-13,"Oligodendrocytes","Npat"
"Hook3.1",6.18078770960007e-17,0.44990621318321,0.235,0.336,1.96487241288186e-12,"Oligodendrocytes","Hook3"
"Eps15.3",1.21599517079704e-16,0.587363974467311,0.212,0.221,3.86564864796378e-12,"Oligodendrocytes","Eps15"
"4932443L11Rik.3",1.43710661559467e-16,0.425956309796357,0.13,0.177,4.56856193097547e-12,"Oligodendrocytes","4932443L11Rik"
"Actn4.2",1.57430330239364e-16,0.440570331108199,0.158,0.217,5.00471019830938e-12,"Oligodendrocytes","Actn4"
"Ldlrad3.2",1.96944874874262e-16,0.511178542055968,0.133,0.124,6.26087757225279e-12,"Oligodendrocytes","Ldlrad3"
"Secisbp2l.1",2.12628472902442e-16,0.569521133104364,0.155,0.149,6.75945915356862e-12,"Oligodendrocytes","Secisbp2l"
"Prox1.6",2.21416066444857e-16,0.46517215871258,0.181,0.178,7.03881675228201e-12,"Oligodendrocytes","Prox1"
"Zfp438.2",2.66937462602489e-16,0.257837723008872,0.078,0.105,8.48594193613314e-12,"Oligodendrocytes","Zfp438"
"Elf2.3",6.45645390657657e-16,0.507804365784907,0.167,0.162,2.05250669690069e-11,"Oligodendrocytes","Elf2"
"Tmem132d.7",6.59608529613431e-16,0.368669027967339,0.174,0.233,2.0968955156411e-11,"Oligodendrocytes","Tmem132d"
"Klf7.4",1.11715385552593e-15,0.620906770578181,0.216,0.228,3.55143210671693e-11,"Oligodendrocytes","Klf7"
"Prkacb.1",1.18620682724339e-15,0.406360464357947,0.154,0.209,3.77095150380675e-11,"Oligodendrocytes","Prkacb"
"Ppp1r21.3",2.04460814535979e-15,0.573333708154223,0.19,0.193,6.49980929409878e-11,"Oligodendrocytes","Ppp1r21"
"Cald1.4",2.07003057349265e-15,0.255816229177551,0.145,0.191,6.58062719313312e-11,"Oligodendrocytes","Cald1"
"Add3.5",2.14168594744143e-15,0.603385943580135,0.249,0.274,6.80841962691631e-11,"Oligodendrocytes","Add3"
"Tns3.5",2.44997362136098e-15,0.252196351223784,0.147,0.132,7.78846614230655e-11,"Oligodendrocytes","Tns3"
"Bcas3.1",4.90913080475361e-15,0.563172816581947,0.384,0.505,1.56061268283117e-10,"Oligodendrocytes","Bcas3"
"Otud7a.4",9.65300643144774e-15,0.42461961296891,0.472,0.656,3.06869074455724e-10,"Oligodendrocytes","Otud7a"
"Pgp.1",1.1982384286304e-14,0.3372016330613,0.096,0.128,3.80919996461604e-10,"Oligodendrocytes","Pgp"
"Arid4b.1",2.43369415324273e-14,0.472743519996893,0.294,0.435,7.73671371315865e-10,"Oligodendrocytes","Arid4b"
"Gm15478.4",3.72737664974182e-14,0.504384721255535,0.185,0.254,1.18493303695292e-09,"Oligodendrocytes","Gm15478"
"Tubb5.1",4.53659762382057e-14,0.252923098504543,0.077,0.102,1.44218438461256e-09,"Oligodendrocytes","Tubb5"
"Pgam1.2",4.54673795480615e-14,0.313787340222147,0.11,0.145,1.44540799583287e-09,"Oligodendrocytes","Pgam1"
"Hspa5.2",5.54042816977295e-14,0.315622943865757,0.104,0.138,1.76130211517082e-09,"Oligodendrocytes","Hspa5"
"Agpat4.4",1.06007085008084e-13,0.688144449460192,0.235,0.263,3.36996523240698e-09,"Oligodendrocytes","Agpat4"
"Tm7sf3.2",1.2154324425605e-13,0.506676640106231,0.117,0.109,3.86385973489984e-09,"Oligodendrocytes","Tm7sf3"
"Eid1.1",2.90372997284435e-13,0.439362291673261,0.169,0.226,9.2309575836722e-09,"Oligodendrocytes","Eid1"
"Nfix.2",3.07820662680246e-13,0.460620172355798,0.218,0.303,9.78561886660503e-09,"Oligodendrocytes","Nfix"
"Spns2.2",4.01609307030045e-13,0.411594864620874,0.113,0.151,1.27671598704851e-08,"Oligodendrocytes","Spns2"
"Sh3bgrl3.2",5.25461725229774e-13,0.326645251344511,0.094,0.124,1.67044282450545e-08,"Oligodendrocytes","Sh3bgrl3"
"Hmgcl.1",1.00603858240433e-12,0.35762040891999,0.11,0.145,3.19819665346337e-08,"Oligodendrocytes","Hmgcl"
"Selenom.1",1.73164802325681e-12,0.352484956646417,0.103,0.135,5.50490906593341e-08,"Oligodendrocytes","Selenom"
"Traf6.1",4.82646797194264e-12,0.568445158242754,0.164,0.165,1.53433416828057e-07,"Oligodendrocytes","Traf6"
"Arl2bp",5.73159107696307e-12,0.317536287955872,0.083,0.109,1.82207280336656e-07,"Oligodendrocytes","Arl2bp"
"Dusp11.1",6.83609268237632e-12,0.399871478505787,0.128,0.169,2.17319386372743e-07,"Oligodendrocytes","Dusp11"
"Iqsec1.5",9.0745283663258e-12,0.462897353274785,0.307,0.453,2.88479256765497e-07,"Oligodendrocytes","Iqsec1"
"Plekhh2.4",1.24481632882101e-11,0.348960139458259,0.105,0.137,3.95727110932198e-07,"Oligodendrocytes","Plekhh2"
"Fbxl3.1",1.36678261714057e-11,0.294307725570088,0.085,0.111,4.34500193988987e-07,"Oligodendrocytes","Fbxl3"
"Lrrc8b.5",1.46611971634522e-11,0.69062566766462,0.209,0.229,4.66079457826147e-07,"Oligodendrocytes","Lrrc8b"
"Mink1.4",1.48592720207947e-11,0.500088076158143,0.21,0.289,4.72376257541062e-07,"Oligodendrocytes","Mink1"
"Atp5g3.2",1.5363375096524e-11,0.295248294717406,0.089,0.116,4.88401694318499e-07,"Oligodendrocytes","Atp5g3"
"Rpl14.2",2.69240078968003e-11,0.311612441513517,0.091,0.118,8.55914211039283e-07,"Oligodendrocytes","Rpl14"
"Mir6236.1",2.74597631146085e-11,0.475502458960079,0.167,0.167,8.72945869413406e-07,"Oligodendrocytes","Mir6236"
"Tspan14.3",4.98406770524832e-11,0.335747558989741,0.102,0.092,1.58443512349844e-06,"Oligodendrocytes","Tspan14"
"Arnt2.5",5.06150814517617e-11,0.459588678216202,0.213,0.291,1.60905343935151e-06,"Oligodendrocytes","Arnt2"
"Wdfy2.4",5.45469643219541e-11,0.363797174776332,0.138,0.179,1.73404799579492e-06,"Oligodendrocytes","Wdfy2"
"Fam126a.3",6.13196972838353e-11,0.509694116089191,0.121,0.115,1.94935317665312e-06,"Oligodendrocytes","Fam126a"
"Ralgps1.3",9.30168496909032e-11,0.509813648455041,0.297,0.438,2.95700565167381e-06,"Oligodendrocytes","Ralgps1"
"Hspa8.1",1.82304040450506e-10,0.308643652457232,0.092,0.118,5.79544544592159e-06,"Oligodendrocytes","Hspa8"
"Pcsk1n.2",2.05190184008561e-10,0.443941906229148,0.228,0.309,6.52299594963215e-06,"Oligodendrocytes","Pcsk1n"
"Mxi1.2",3.25109249995349e-10,0.359711120946423,0.134,0.172,1.03352230573522e-05,"Oligodendrocytes","Mxi1"
"Hint1.2",3.56813819317118e-10,0.39249313599943,0.139,0.179,1.13431113160912e-05,"Oligodendrocytes","Hint1"
"Atp6v1f.1",4.1939547952135e-10,0.321600732073261,0.096,0.123,1.33325822939837e-05,"Oligodendrocytes","Atp6v1f"
"4930512B01Rik.1",7.98607874166722e-10,0.355574452671823,0.082,0.105,2.53877443197601e-05,"Oligodendrocytes","4930512B01Rik"
"Cisd1.1",8.74038029140341e-10,0.325671157511342,0.1,0.128,2.77856689463714e-05,"Oligodendrocytes","Cisd1"
"Mettl15.1",1.0278526352589e-09,0.345505238230104,0.096,0.123,3.26754352748804e-05,"Oligodendrocytes","Mettl15"
"Dynll1.3",1.53025418371197e-09,0.444847990092292,0.259,0.355,4.86467805002036e-05,"Oligodendrocytes","Dynll1"
"Trmt13.1",1.82809502686186e-09,0.445616998342323,0.136,0.176,5.81151409039384e-05,"Oligodendrocytes","Trmt13"
"Lrrc28.2",3.5792416977037e-09,0.473506167094087,0.137,0.179,0.00011378409357,"Oligodendrocytes","Lrrc28"
"Efcab14.1",3.97370557509991e-09,0.511654897356718,0.127,0.124,0.000126324100232426,"Oligodendrocytes","Efcab14"
"Eef1a1.2",4.40496710059476e-09,0.415872991686856,0.267,0.365,0.000140033904127907,"Oligodendrocytes","Eef1a1"
"Dync1li2.1",6.08133021997456e-09,0.487463566042094,0.178,0.237,0.000193325487692991,"Oligodendrocytes","Dync1li2"
"Rabac1.2",7.49563763300345e-09,0.316744236193694,0.098,0.123,0.00023828632035318,"Oligodendrocytes","Rabac1"
"Reep5",1.22519362666185e-08,0.573371067149223,0.19,0.202,0.000389489053915803,"Oligodendrocytes","Reep5"
"Pot1b.2",1.24508104954882e-08,0.289808537359123,0.087,0.11,0.000395811265651569,"Oligodendrocytes","Pot1b"
"Wdr20.1",1.24946041341719e-08,0.597970676463715,0.197,0.213,0.000397203465425326,"Oligodendrocytes","Wdr20"
"Rpl8.2",1.27077650322077e-08,0.285418899097127,0.091,0.114,0.000403979850373881,"Oligodendrocytes","Rpl8"
"Evi5l.3",2.58835638688131e-08,0.432237568322119,0.133,0.171,0.00082283849538957,"Oligodendrocytes","Evi5l"
"Zfp280c.3",3.55103350153564e-08,0.502026611811546,0.183,0.243,0.00112887355013818,"Oligodendrocytes","Zfp280c"
"Ubc.2",3.61765266837938e-08,0.474739011672795,0.16,0.162,0.00115005178327781,"Oligodendrocytes","Ubc"
"Slk.2",4.62195403596677e-08,0.45797461248662,0.154,0.199,0.00146931918803383,"Oligodendrocytes","Slk"
"Clasrp.2",4.93146413851602e-08,0.597417950774591,0.165,0.173,0.00156771244963424,"Oligodendrocytes","Clasrp"
"Ugp2.2",5.03630435522008e-08,0.263189172246392,0.086,0.107,0.00160104115452446,"Oligodendrocytes","Ugp2"
"Atf7ip.2",5.41396096690793e-08,0.43609074903178,0.212,0.281,0.00172109819138003,"Oligodendrocytes","Atf7ip"
"Cfl1.2",6.72554010901189e-08,0.351844654163871,0.128,0.161,0.00213804920065488,"Oligodendrocytes","Cfl1"
"Epb41l3.6",1.16756146795451e-07,0.63273089676999,0.248,0.292,0.00371167790662739,"Oligodendrocytes","Epb41l3"
"Abl1.1",1.2881945929954e-07,0.411072519849865,0.152,0.194,0.00409517061113239,"Oligodendrocytes","Abl1"
"Jund.1",1.60668783210443e-07,0.294695535519367,0.083,0.103,0.00510766061825998,"Oligodendrocytes","Jund"
"Gm37494.3",1.81327900291927e-07,0.370030379600354,0.105,0.1,0.00576441395028038,"Oligodendrocytes","Gm37494"
"Arhgef2.3",2.06762464241858e-07,0.427414529729926,0.138,0.175,0.00657297873824868,"Oligodendrocytes","Arhgef2"
"Btbd8",2.34729171491882e-07,0.382713363703507,0.105,0.132,0.00746204036172694,"Oligodendrocytes","Btbd8"
"Slco3a1.5",2.73261871453309e-07,0.565781271746713,0.22,0.3,0.00868699489350068,"Oligodendrocytes","Slco3a1"
"Slc22a23.5",2.73437409209036e-07,0.625259516834679,0.212,0.236,0.00869257523875527,"Oligodendrocytes","Slc22a23"
"Rpl32.1",5.68123636899433e-07,0.272626143741767,0.082,0.101,0.018060650417033,"Oligodendrocytes","Rpl32"
"Hsp90aa1.1",5.76552078202649e-07,0.49182146359753,0.142,0.144,0.0183285905660622,"Oligodendrocytes","Hsp90aa1"
"Slc25a4.1",6.24876582678165e-07,0.449695760810748,0.225,0.298,0.0198648265633389,"Oligodendrocytes","Slc25a4"
"Ankrd13a.3",7.73502394552421e-07,0.483519551436755,0.125,0.124,0.0245896411228215,"Oligodendrocytes","Ankrd13a"
